id;anbieter;kurzbeschreibung_des_angebotes;website;zeitliche_begrenzung;preis;bezirk;schlagworte;services
703;Schloss Charlottenburg - Stiftung Preußischer Schlösser und Gärten Berlin-Brandenburg;freier Eintritt;https://www.spsg.de/schloesser-gaerten/objekt/schloss-charlottenburg-altes-schloss/;Bitte beachten Sie die Öffnungszeiten und Hinweise vor Ort.;freier Eintritt;Charlottenburg-Wilmersdorf;Kultur, Natur & Erholung, Geschichte, Museum & Ausstellung, Bildung, Kunst;Sport & Health
703;Schloss Charlottenburg - Stiftung Preußischer Schlösser und Gärten Berlin-Brandenburg;freier Eintritt;https://www.spsg.de/schloesser-gaerten/objekt/schloss-charlottenburg-altes-schloss/;Bitte beachten Sie die Öffnungszeiten und Hinweise vor Ort.;freier Eintritt;Charlottenburg-Wilmersdorf;Kultur, Natur & Erholung, Geschichte, Museum & Ausstellung, Bildung, Kunst;Cultural Activities & Free Time Activities
712;Schloss Glienicke - Stiftung Preußischer Schlösser und Gärten Berlin-Brandenburg;freier Eintritt;https://www.spsg.de/schloesser-gaerten/objekt/schloss-glienicke/;Bitte beachten Sie die Öffnungszeiten und Hinweise vor Ort.;freier Eintritt;Steglitz-Zehlendorf;Kultur, Museum & Ausstellung, Geschichte, Bildung, Kunst;Work & Education
712;Schloss Glienicke - Stiftung Preußischer Schlösser und Gärten Berlin-Brandenburg;freier Eintritt;https://www.spsg.de/schloesser-gaerten/objekt/schloss-glienicke/;Bitte beachten Sie die Öffnungszeiten und Hinweise vor Ort.;freier Eintritt;Steglitz-Zehlendorf;Kultur, Museum & Ausstellung, Geschichte, Bildung, Kunst;Cultural Activities & Free Time Activities
676;Schloss Köpenick;freier Eintritt;http://www.smb.museum/kgm;-;freier Eintritt;Treptow-Köpenick;Kultur, Museum & Ausstellung, Bildung, Geschichte, Kunst;Work & Education
676;Schloss Köpenick;freier Eintritt;http://www.smb.museum/kgm;-;freier Eintritt;Treptow-Köpenick;Kultur, Museum & Ausstellung, Bildung, Geschichte, Kunst;Cultural Activities & Free Time Activities
706;Schloss Schönhausen - Stiftung Preußischer Schlösser und Gärten Berlin-Brandenburg;freier Eintritt;https://www.spsg.de/schloesser-gaerten/objekt/schlossgarten-schoenhausen/;Bitte beachten Sie die Öffnungszeiten und Hinweise vor Ort.;freier Eintritt;Pankow;Kultur, Museum & Ausstellung, Geschichte, Bildung, Kunst;Work & Education
706;Schloss Schönhausen - Stiftung Preußischer Schlösser und Gärten Berlin-Brandenburg;freier Eintritt;https://www.spsg.de/schloesser-gaerten/objekt/schlossgarten-schoenhausen/;Bitte beachten Sie die Öffnungszeiten und Hinweise vor Ort.;freier Eintritt;Pankow;Kultur, Museum & Ausstellung, Geschichte, Bildung, Kunst;Cultural Activities & Free Time Activities
517;Schöneberg Museum;Eintritt frei für alle Besucher*innen;www.museentempelhof-schoeneberg.de;-;-;Tempelhof-Schöneberg;Kultur, Museum & Ausstellung, Bildung, Geschichte;Work & Education
517;Schöneberg Museum;Eintritt frei für alle Besucher*innen;www.museentempelhof-schoeneberg.de;-;-;Tempelhof-Schöneberg;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
1039;Schul- und SportJugendClub Marzahn;Die SportJugendClubs sind regionale Jugendzentren in sozialen Brennpunkten. Sie bieten Raum für Sport, Alltags- und Lebenshilfe für junge Menschen aller Hautfarben, Religionen und Weltanschauungen. Regelmäßige und offene sportorientierte Angebote.;www.sjcmarzahn.de;-;in der Regel kostenfrei;Marzahn-Hellersdorf;Sport & Spiel, Familie;Sport & Health
1039;Schul- und SportJugendClub Marzahn;Die SportJugendClubs sind regionale Jugendzentren in sozialen Brennpunkten. Sie bieten Raum für Sport, Alltags- und Lebenshilfe für junge Menschen aller Hautfarben, Religionen und Weltanschauungen. Regelmäßige und offene sportorientierte Angebote.;www.sjcmarzahn.de;-;in der Regel kostenfrei;Marzahn-Hellersdorf;Sport & Spiel, Familie;Family Care & Support
466;Schwules Museum;ermäßigter Eintritt;www.schwulesmuseum.de;-;3 Euro. Online-Tickets können gebucht werden unter schwulesmuseum.de/besuch. Aber auch spontane Besuche ohne Anmeldung sind weiter möglich, es kann aber zu Wartezeiten kommen.;Mitte;Kultur, Museum & Ausstellung, Bildung, Geschichte;Work & Education
466;Schwules Museum;ermäßigter Eintritt;www.schwulesmuseum.de;-;3 Euro. Online-Tickets können gebucht werden unter schwulesmuseum.de/besuch. Aber auch spontane Besuche ohne Anmeldung sind weiter möglich, es kann aber zu Wartezeiten kommen.;Mitte;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
133;SchwuZ;ermäßigter Eintritt;www.schwuz.de;-;6 Euro;Neukölln;Kultur, Beratung, Kunst, Tanz, Kino;Work & Education
133;SchwuZ;ermäßigter Eintritt;www.schwuz.de;-;6 Euro;Neukölln;Kultur, Beratung, Kunst, Tanz, Kino;Sport & Health
133;SchwuZ;ermäßigter Eintritt;www.schwuz.de;-;6 Euro;Neukölln;Kultur, Beratung, Kunst, Tanz, Kino;Cultural Activities & Free Time Activities
817;Science Slam Berlin im SO36;ermäßigter Eintritt;www.scienceslam.net;-;7 Euro pro Person;Friedrichshain-Kreuzberg;Kultur, Theater, Wissenschaft, Bildung;Work & Education
817;Science Slam Berlin im SO36;ermäßigter Eintritt;www.scienceslam.net;-;7 Euro pro Person;Friedrichshain-Kreuzberg;Kultur, Theater, Wissenschaft, Bildung;Cultural Activities & Free Time Activities
316;Seniorenclubs in Charlottenburg-Wilmersdorf;Ermäßigungen für Kurse und sonstige Veranstaltungen;http://www.berlin.de/ba-charlottenburg-wilmersdorf/org/senioren/seniorenclubs.html;-;-;Charlottenburg-Wilmersdorf;Kultur, Bildung, Sport & Spiel, Senioren, Beratung;Work & Education
316;Seniorenclubs in Charlottenburg-Wilmersdorf;Ermäßigungen für Kurse und sonstige Veranstaltungen;http://www.berlin.de/ba-charlottenburg-wilmersdorf/org/senioren/seniorenclubs.html;-;-;Charlottenburg-Wilmersdorf;Kultur, Bildung, Sport & Spiel, Senioren, Beratung;Sport & Health
316;Seniorenclubs in Charlottenburg-Wilmersdorf;Ermäßigungen für Kurse und sonstige Veranstaltungen;http://www.berlin.de/ba-charlottenburg-wilmersdorf/org/senioren/seniorenclubs.html;-;-;Charlottenburg-Wilmersdorf;Kultur, Bildung, Sport & Spiel, Senioren, Beratung;Senior Center
982;SG Empor Brandenburger Tor;Heimspiele 1 . und 2. Mannschaft in 1. und 2. Badmintonbundesliga;http://www.ebt-badminton.de;-;freier Eintritt;Friedrichshain-Kreuzberg;Sport & Spiel, Familie;Sport & Health
982;SG Empor Brandenburger Tor;Heimspiele 1 . und 2. Mannschaft in 1. und 2. Badmintonbundesliga;http://www.ebt-badminton.de;-;freier Eintritt;Friedrichshain-Kreuzberg;Sport & Spiel, Familie;Family Care & Support
637;Sondermuseumshallen Kulturforum;freier Eintritt;http://www.smb.museum/smb/standorte/index.php?p=2&objID=6369&n=18;-;freier Eintritt;Tempelhof-Schöneberg;Kultur, Museum & Ausstellung, Bildung, Kunst;Work & Education
637;Sondermuseumshallen Kulturforum;freier Eintritt;http://www.smb.museum/smb/standorte/index.php?p=2&objID=6369&n=18;-;freier Eintritt;Tempelhof-Schöneberg;Kultur, Museum & Ausstellung, Bildung, Kunst;Cultural Activities & Free Time Activities
859;Sophiensäle;ermäßigter Eintritt;http://www.sophiensaele.com/index.php;-;Inhaber*innen eines Berlinpasses erhalten nach Verfügbarkeit an der Abendkasse Tickets zum Preis von 3 Euro. Diese werden erst ab 30 Minuten vor Vorstellungsbeginn vergeben. Eine vorherige Reservierung der Tickets ist nicht möglich.;Mitte;Kultur, Theater, Tanz, Konzert;Work & Education
859;Sophiensäle;ermäßigter Eintritt;http://www.sophiensaele.com/index.php;-;Inhaber*innen eines Berlinpasses erhalten nach Verfügbarkeit an der Abendkasse Tickets zum Preis von 3 Euro. Diese werden erst ab 30 Minuten vor Vorstellungsbeginn vergeben. Eine vorherige Reservierung der Tickets ist nicht möglich.;Mitte;Kultur, Theater, Tanz, Konzert;Cultural Activities & Free Time Activities
859;Sophiensäle;ermäßigter Eintritt;http://www.sophiensaele.com/index.php;-;Inhaber*innen eines Berlinpasses erhalten nach Verfügbarkeit an der Abendkasse Tickets zum Preis von 3 Euro. Diese werden erst ab 30 Minuten vor Vorstellungsbeginn vergeben. Eine vorherige Reservierung der Tickets ist nicht möglich.;Mitte;Kultur, Theater, Tanz, Konzert;Sport & Health
1054;spok ggmbH;kostenlose Nutzung des Outdoor-Angebotes (Tischtennis, Streetball, Laufbahn, Fußball und Spielplatz);www.spok.de;-;-;Pankow;Sport & Spiel, Familie;Sport & Health
1054;spok ggmbH;kostenlose Nutzung des Outdoor-Angebotes (Tischtennis, Streetball, Laufbahn, Fußball und Spielplatz);www.spok.de;-;-;Pankow;Sport & Spiel, Familie;Family Care & Support
1012;Sportforum Berlin-Hohenschönhausen;ermäßigter Eintritt;https://www.berlin.de/sen/inneres/sport/sportstaetten/sportforum/;-;1,60 Euro;Lichtenberg;Sport & Spiel, Familie;Sport & Health
1012;Sportforum Berlin-Hohenschönhausen;ermäßigter Eintritt;https://www.berlin.de/sen/inneres/sport/sportstaetten/sportforum/;-;1,60 Euro;Lichtenberg;Sport & Spiel, Familie;Family Care & Support
1072;SportJugendClub Arena;Die SportJugendClubs sind regionale Jugendzentren in sozialen Brennpunkten. Sie bieten Raum für Sport, Alltags- und Lebenshilfe für junge Menschen aller Hautfarben, Religionen und Weltanschauungen. Regelmäßige und offene sportorientierte Angebote.;www.sjcarena.de;-;in der Regel kostenfrei;Treptow-Köpenick;Sport & Spiel, Familie;Sport & Health
1072;SportJugendClub Arena;Die SportJugendClubs sind regionale Jugendzentren in sozialen Brennpunkten. Sie bieten Raum für Sport, Alltags- und Lebenshilfe für junge Menschen aller Hautfarben, Religionen und Weltanschauungen. Regelmäßige und offene sportorientierte Angebote.;www.sjcarena.de;-;in der Regel kostenfrei;Treptow-Köpenick;Sport & Spiel, Familie;Family Care & Support
1051;SportJugendClub Buch;Die SportJugendClubs sind regionale Jugendzentren in sozialen Brennpunkten. Sie bieten Raum für Sport, Alltags- und Lebenshilfe für junge Menschen aller Hautfarben, Religionen und Weltanschauungen. Regelmäßige und offene sportorientierte Angebote.;www.sjc-buch.de ;-;Überwiegend kostenfrei, sonst zu geringeren Konditionen;Pankow;Sport & Spiel, Familie;Sport & Health
1051;SportJugendClub Buch;Die SportJugendClubs sind regionale Jugendzentren in sozialen Brennpunkten. Sie bieten Raum für Sport, Alltags- und Lebenshilfe für junge Menschen aller Hautfarben, Religionen und Weltanschauungen. Regelmäßige und offene sportorientierte Angebote.;www.sjc-buch.de ;-;Überwiegend kostenfrei, sonst zu geringeren Konditionen;Pankow;Sport & Spiel, Familie;Family Care & Support
1033;SportJugendClub Hohenschönhausen;Die SportJugendClubs sind regionale Jugendzentren in sozialen Brennpunkten. Sie bieten Raum für Sport, Alltags- und Lebenshilfe für junge Menschen aller Hautfarben, Religionen und Weltanschauungen. Regelmäßige und offene sportorientierte Angebote.;NA;-;in der Regel kostenfrei;Lichtenberg;Sport & Spiel, Familie, Beratung;Sport & Health
1033;SportJugendClub Hohenschönhausen;Die SportJugendClubs sind regionale Jugendzentren in sozialen Brennpunkten. Sie bieten Raum für Sport, Alltags- und Lebenshilfe für junge Menschen aller Hautfarben, Religionen und Weltanschauungen. Regelmäßige und offene sportorientierte Angebote.;NA;-;in der Regel kostenfrei;Lichtenberg;Sport & Spiel, Familie, Beratung;Family Care & Support
1033;SportJugendClub Hohenschönhausen;Die SportJugendClubs sind regionale Jugendzentren in sozialen Brennpunkten. Sie bieten Raum für Sport, Alltags- und Lebenshilfe für junge Menschen aller Hautfarben, Religionen und Weltanschauungen. Regelmäßige und offene sportorientierte Angebote.;NA;-;in der Regel kostenfrei;Lichtenberg;Sport & Spiel, Familie, Beratung;Work & Education
1057;SportJugendClub Kolle 8;Die SportJugendClubs sind regionale Jugendzentren in sozialen Brennpunkten. Sie bieten Raum für Sport, Alltags- und Lebenshilfe für junge Menschen aller Hautfarben, Religionen und Weltanschauungen. Regelmäßige und offene sportorientierte Angebote.;NA;-;in der Regel kostenfrei;Pankow;Sport & Spiel, Familie;Sport & Health
1057;SportJugendClub Kolle 8;Die SportJugendClubs sind regionale Jugendzentren in sozialen Brennpunkten. Sie bieten Raum für Sport, Alltags- und Lebenshilfe für junge Menschen aller Hautfarben, Religionen und Weltanschauungen. Regelmäßige und offene sportorientierte Angebote.;NA;-;in der Regel kostenfrei;Pankow;Sport & Spiel, Familie;Family Care & Support
1066;SportJugendClub Reinickendorf;Die SportJugendClubs sind regionale Jugendzentren in sozialen Brennpunkten. Sie bieten Raum für Sport, Alltags- und Lebenshilfe für junge Menschen aller Hautfarben, Religionen und Weltanschauungen. Regelmäßige und offene sportorientierte Angebote.;NA;-;in der Regel kostenfrei;Reinickendorf;Sport & Spiel, Familie;Sport & Health
1066;SportJugendClub Reinickendorf;Die SportJugendClubs sind regionale Jugendzentren in sozialen Brennpunkten. Sie bieten Raum für Sport, Alltags- und Lebenshilfe für junge Menschen aller Hautfarben, Religionen und Weltanschauungen. Regelmäßige und offene sportorientierte Angebote.;NA;-;in der Regel kostenfrei;Reinickendorf;Sport & Spiel, Familie;Family Care & Support
1042;SportJugendClub Wedding;Die SportJugendClubs sind regionale Jugendzentren in sozialen Brennpunkten. Sie bieten Raum für Sport, Alltags- und Lebenshilfe für junge Menschen aller Hautfarben, Religionen und Weltanschauungen. Regelmäßige und offene sportorientierte Angebote.;NA;-;in der Regel kostenfrei;Mitte;Sport & Spiel, Familie;Sport & Health
1042;SportJugendClub Wedding;Die SportJugendClubs sind regionale Jugendzentren in sozialen Brennpunkten. Sie bieten Raum für Sport, Alltags- und Lebenshilfe für junge Menschen aller Hautfarben, Religionen und Weltanschauungen. Regelmäßige und offene sportorientierte Angebote.;NA;-;in der Regel kostenfrei;Mitte;Sport & Spiel, Familie;Family Care & Support
1069;SportJugendClub Wildwuchs;Die SportJugendClubs sind regionale Jugendzentren in sozialen Brennpunkten. Sie bieten Raum für Sport, Alltags- und Lebenshilfe für junge Menschen aller Hautfarben, Religionen und Weltanschauungen. Regelmäßige und offene sportorientierte Angebote.;NA;-;in der Regel kostenfrei;Spandau;Sport & Spiel, Familie;Sport & Health
1069;SportJugendClub Wildwuchs;Die SportJugendClubs sind regionale Jugendzentren in sozialen Brennpunkten. Sie bieten Raum für Sport, Alltags- und Lebenshilfe für junge Menschen aller Hautfarben, Religionen und Weltanschauungen. Regelmäßige und offene sportorientierte Angebote.;NA;-;in der Regel kostenfrei;Spandau;Sport & Spiel, Familie;Family Care & Support
1048;SportJugendZentrum Buchholz;Die SportJugendClubs sind regionale Jugendzentren in sozialen Brennpunkten. Sie bieten Raum für Sport, Alltags- und Lebenshilfe für junge Menschen aller Hautfarben, Religionen und Weltanschauungen. Regelmäßige und offene sportorientierte Angebote.;NA;-;in der Regel kostenfrei;Pankow;Sport & Spiel, Familie;Sport & Health
1048;SportJugendZentrum Buchholz;Die SportJugendClubs sind regionale Jugendzentren in sozialen Brennpunkten. Sie bieten Raum für Sport, Alltags- und Lebenshilfe für junge Menschen aller Hautfarben, Religionen und Weltanschauungen. Regelmäßige und offene sportorientierte Angebote.;NA;-;in der Regel kostenfrei;Pankow;Sport & Spiel, Familie;Family Care & Support
1060;SportJugendZentrum Lychi;Die SportJugendClubs sind regionale Jugendzentren in sozialen Brennpunkten. Sie bieten Raum für Sport, Alltags- und Lebenshilfe für junge Menschen aller Hautfarben, Religionen und Weltanschauungen. Regelmäßige und offene sportorientierte Angebote.;NA;-;in der Regel kostenfrei;Pankow;Sport & Spiel, Familie;Sport & Health
1060;SportJugendZentrum Lychi;Die SportJugendClubs sind regionale Jugendzentren in sozialen Brennpunkten. Sie bieten Raum für Sport, Alltags- und Lebenshilfe für junge Menschen aller Hautfarben, Religionen und Weltanschauungen. Regelmäßige und offene sportorientierte Angebote.;NA;-;in der Regel kostenfrei;Pankow;Sport & Spiel, Familie;Family Care & Support
718;Spree- und Havelschiffahrt;ermäßigter Preis für das Berlin-City-Tour-Ticket;http://www.spree-havelschiffahrt.de/;-;13 Euro für Erwachsene, 5 Euro für Kinder;Berlin mehrere Orte;Kultur, Familie, Geschichte, Natur & Erholung, Architektur;Work & Education
718;Spree- und Havelschiffahrt;ermäßigter Preis für das Berlin-City-Tour-Ticket;http://www.spree-havelschiffahrt.de/;-;13 Euro für Erwachsene, 5 Euro für Kinder;Berlin mehrere Orte;Kultur, Familie, Geschichte, Natur & Erholung, Architektur;Family Care & Support
718;Spree- und Havelschiffahrt;ermäßigter Preis für das Berlin-City-Tour-Ticket;http://www.spree-havelschiffahrt.de/;-;13 Euro für Erwachsene, 5 Euro für Kinder;Berlin mehrere Orte;Kultur, Familie, Geschichte, Natur & Erholung, Architektur;Cultural Activities & Free Time Activities
718;Spree- und Havelschiffahrt;ermäßigter Preis für das Berlin-City-Tour-Ticket;http://www.spree-havelschiffahrt.de/;-;13 Euro für Erwachsene, 5 Euro für Kinder;Berlin mehrere Orte;Kultur, Familie, Geschichte, Natur & Erholung, Architektur;Sport & Health
268;Sputnik Kino;ermäßiger Eintritt;https://www.sputnik-kino.com;Mo-Do in allen Vorstellung, am Wochenende und an Feiertagen nur bei speziellen Vorstellungen;5,50 Euro (+ ggfs. Überlängenzuschlag). Am Wochenende gelten nur die Ermäßigungen Kinderfilm (3,50 Euro) bzw. begleitende Begleitperson 5,50 Euro oder der Gildepass (1 Euro Ermäßigung auf den regulären Eintrittspreis) bzw. der Familienpass.;Friedrichshain-Kreuzberg;Kino, Kultur, Familie;Cultural Activities & Free Time Activities
268;Sputnik Kino;ermäßiger Eintritt;https://www.sputnik-kino.com;Mo-Do in allen Vorstellung, am Wochenende und an Feiertagen nur bei speziellen Vorstellungen;5,50 Euro (+ ggfs. Überlängenzuschlag). Am Wochenende gelten nur die Ermäßigungen Kinderfilm (3,50 Euro) bzw. begleitende Begleitperson 5,50 Euro oder der Gildepass (1 Euro Ermäßigung auf den regulären Eintrittspreis) bzw. der Familienpass.;Friedrichshain-Kreuzberg;Kino, Kultur, Familie;Work & Education
268;Sputnik Kino;ermäßiger Eintritt;https://www.sputnik-kino.com;Mo-Do in allen Vorstellung, am Wochenende und an Feiertagen nur bei speziellen Vorstellungen;5,50 Euro (+ ggfs. Überlängenzuschlag). Am Wochenende gelten nur die Ermäßigungen Kinderfilm (3,50 Euro) bzw. begleitende Begleitperson 5,50 Euro oder der Gildepass (1 Euro Ermäßigung auf den regulären Eintrittspreis) bzw. der Familienpass.;Friedrichshain-Kreuzberg;Kino, Kultur, Familie;Family Care & Support
730;Staatsballett Berlin;"""3 Euro Ticket""";www.staatsballett-berlin.de;Ab 30 Minuten vor Vorstellungsbeginn an der Abendkasse, sofern Restkarten verfügbar. Premieren, Gast- und Sonderveranstaltungen ausgenommen. Keine Reservierung möglich.;3 Euro;Mitte;Kultur, Tanz;Work & Education
730;Staatsballett Berlin;"""3 Euro Ticket""";www.staatsballett-berlin.de;Ab 30 Minuten vor Vorstellungsbeginn an der Abendkasse, sofern Restkarten verfügbar. Premieren, Gast- und Sonderveranstaltungen ausgenommen. Keine Reservierung möglich.;3 Euro;Mitte;Kultur, Tanz;Sport & Health
700;Staatsoper Unter den Linden;"""3 Euro Ticket""";www.staatsoper-berlin.de;An der Abendkasse, 30 Minuten vor Vorstellungsbeginn, begrenztes Kontingent, keine Reservierungen, keine Premieren, Sonder- und Fremdveranstaltungen, nicht bei F-, G-, H- und Sonderpreisen.;3 Euro;Mitte;Kultur, Oper;Work & Education
700;Staatsoper Unter den Linden;"""3 Euro Ticket""";www.staatsoper-berlin.de;An der Abendkasse, 30 Minuten vor Vorstellungsbeginn, begrenztes Kontingent, keine Reservierungen, keine Premieren, Sonder- und Fremdveranstaltungen, nicht bei F-, G-, H- und Sonderpreisen.;3 Euro;Mitte;Kultur, Oper;Cultural Activities & Free Time Activities
1027;StandUpClub Berlin;Ermäßigte Preise beim Stand up-Paddeln. Preis variiert je nach Angebot. Bitte beachten: Der reguläre Eintrittspreis für das Badeschiff ist zusätzlich fällig.;http://standupclub.de/;coronabedingt gibt es 2021 keine Ermäßigungen;Berlinpass-Inhaber*innen zahlen den ermäßigten Preis, den auch Schüler*innen, Student*innen zahlen.;Friedrichshain-Kreuzberg;Sport & Spiel, Familie, Natur & Erholung;Sport & Health
1027;StandUpClub Berlin;Ermäßigte Preise beim Stand up-Paddeln. Preis variiert je nach Angebot. Bitte beachten: Der reguläre Eintrittspreis für das Badeschiff ist zusätzlich fällig.;http://standupclub.de/;coronabedingt gibt es 2021 keine Ermäßigungen;Berlinpass-Inhaber*innen zahlen den ermäßigten Preis, den auch Schüler*innen, Student*innen zahlen.;Friedrichshain-Kreuzberg;Sport & Spiel, Familie, Natur & Erholung;Family Care & Support
715;StattReisen Berlin GmbH;"ermäßigter Preis, Kinder und Jugendliche bis 14 Jahre bei normalen Stadttouren mit Erwachsenen kostenlos; Kindertouren 6 Euro";www.stattreisenberlin.de;-;-;Berlin mehrere Orte;Kultur, Geschichte, Familie, Bildung, Architektur;Work & Education
715;StattReisen Berlin GmbH;"ermäßigter Preis, Kinder und Jugendliche bis 14 Jahre bei normalen Stadttouren mit Erwachsenen kostenlos; Kindertouren 6 Euro";www.stattreisenberlin.de;-;-;Berlin mehrere Orte;Kultur, Geschichte, Familie, Bildung, Architektur;Cultural Activities & Free Time Activities
715;StattReisen Berlin GmbH;"ermäßigter Preis, Kinder und Jugendliche bis 14 Jahre bei normalen Stadttouren mit Erwachsenen kostenlos; Kindertouren 6 Euro";www.stattreisenberlin.de;-;-;Berlin mehrere Orte;Kultur, Geschichte, Familie, Bildung, Architektur;Family Care & Support
508;Steglitz Museum;Eintritt frei für alle Besucher*innen;www.steglitz-museum.de;-;-;Steglitz-Zehlendorf;Kultur, Museum & Ausstellung, Bildung, Geschichte;Work & Education
508;Steglitz Museum;Eintritt frei für alle Besucher*innen;www.steglitz-museum.de;-;-;Steglitz-Zehlendorf;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
139;Stern und Kreisschifffahrt GmbH;15% Ermäßigung auf allen Linientouren (Havel, Spree, City) von Montag bis Freitag, außer an Feiertagen;http://www.sternundkreis.de;-;-;Berlin mehrere Orte;Natur & Erholung, Familie, Architektur, Geschichte;Sport & Health
139;Stern und Kreisschifffahrt GmbH;15% Ermäßigung auf allen Linientouren (Havel, Spree, City) von Montag bis Freitag, außer an Feiertagen;http://www.sternundkreis.de;-;-;Berlin mehrere Orte;Natur & Erholung, Familie, Architektur, Geschichte;Family Care & Support
139;Stern und Kreisschifffahrt GmbH;15% Ermäßigung auf allen Linientouren (Havel, Spree, City) von Montag bis Freitag, außer an Feiertagen;http://www.sternundkreis.de;-;-;Berlin mehrere Orte;Natur & Erholung, Familie, Architektur, Geschichte;Work & Education
139;Stern und Kreisschifffahrt GmbH;15% Ermäßigung auf allen Linientouren (Havel, Spree, City) von Montag bis Freitag, außer an Feiertagen;http://www.sternundkreis.de;-;-;Berlin mehrere Orte;Natur & Erholung, Familie, Architektur, Geschichte;Cultural Activities & Free Time Activities
913;Stiftung Bröhan-Museum Landesmuseum für Jugendstil, Art Deco und Funktionalismus;ermäßigter Eintritt, Kinder und Jugendliche unter 18 Jahren Eintritt frei;http://www.broehan-museum.de;-;5 Euro, es gibt die Möglichkeit Zeitfenster-Tickets zu buchen (https://www.broehan-museum.de/service/#/). Es kann aber weiterhin ein ermäßigtes Ticket an der Museumskasse erworben werden.;Charlottenburg-Wilmersdorf;Museum & Ausstellung, Kultur, Bildung, Kunst;Cultural Activities & Free Time Activities
913;Stiftung Bröhan-Museum Landesmuseum für Jugendstil, Art Deco und Funktionalismus;ermäßigter Eintritt, Kinder und Jugendliche unter 18 Jahren Eintritt frei;http://www.broehan-museum.de;-;5 Euro, es gibt die Möglichkeit Zeitfenster-Tickets zu buchen (https://www.broehan-museum.de/service/#/). Es kann aber weiterhin ein ermäßigtes Ticket an der Museumskasse erworben werden.;Charlottenburg-Wilmersdorf;Museum & Ausstellung, Kultur, Bildung, Kunst;Work & Education
1078;Strandbad Weißensee;ermäßigter Eintritt;www.strandbadweissensee.de;seit 28.06.2021 wieder geöffnet Mo bis So von 10-19 Uhr, außer bei Regen und Sturm;3,50 Euro;Pankow;Sport & Spiel, Natur & Erholung, Familie;Sport & Health
1078;Strandbad Weißensee;ermäßigter Eintritt;www.strandbadweissensee.de;seit 28.06.2021 wieder geöffnet Mo bis So von 10-19 Uhr, außer bei Regen und Sturm;3,50 Euro;Pankow;Sport & Spiel, Natur & Erholung, Familie;Family Care & Support
1081;Strandbad Wendenschloss;ermäßigter Eintritt;www.strandbad-wendenschloss.berlin;keine;Tageskarte 3,50 Euro, Sechserkarte 15 Euro;Treptow-Köpenick;Sport & Spiel, Natur & Erholung, Familie;Sport & Health
1081;Strandbad Wendenschloss;ermäßigter Eintritt;www.strandbad-wendenschloss.berlin;keine;Tageskarte 3,50 Euro, Sechserkarte 15 Euro;Treptow-Köpenick;Sport & Spiel, Natur & Erholung, Familie;Family Care & Support
847;"Studiobühne in der ""Alten Feuerwache""";Theater- und Musikveranstaltungen, Kindertheater, Lesungen und Konzerte;www.alte-feuerwache-friedrichshain.de;-;Ermäßigungen je nach Programm s. Website;Friedrichshain-Kreuzberg;Kultur, Theater, Konzert, Literatur & Lesungen, Familie;Work & Education
847;"Studiobühne in der ""Alten Feuerwache""";Theater- und Musikveranstaltungen, Kindertheater, Lesungen und Konzerte;www.alte-feuerwache-friedrichshain.de;-;Ermäßigungen je nach Programm s. Website;Friedrichshain-Kreuzberg;Kultur, Theater, Konzert, Literatur & Lesungen, Familie;Cultural Activities & Free Time Activities
847;"Studiobühne in der ""Alten Feuerwache""";Theater- und Musikveranstaltungen, Kindertheater, Lesungen und Konzerte;www.alte-feuerwache-friedrichshain.de;-;Ermäßigungen je nach Programm s. Website;Friedrichshain-Kreuzberg;Kultur, Theater, Konzert, Literatur & Lesungen, Familie;Family Care & Support
301;südbloc Bouldern;Emäßigter Eintritt für Berlinpass-Inhaber*innen;http://suedbloc.de;-;8 Euro (statt 10 Euro);Tempelhof-Schöneberg;Sport & Spiel, Familie;Sport & Health
301;südbloc Bouldern;Emäßigter Eintritt für Berlinpass-Inhaber*innen;http://suedbloc.de;-;8 Euro (statt 10 Euro);Tempelhof-Schöneberg;Sport & Spiel, Familie;Family Care & Support
856;tak Theater Aufbau Kreuzberg;ermäßigter Eintritt;http://www.tak-berlin.de;bis Ende 2019;Berlinpass-Inhaber*innen erhalten gegen Vorlage des Ausweises jeweils den ermäßigten Eintrittspreis.;Friedrichshain-Kreuzberg;Kultur, Theater, Tanz;Work & Education
856;tak Theater Aufbau Kreuzberg;ermäßigter Eintritt;http://www.tak-berlin.de;bis Ende 2019;Berlinpass-Inhaber*innen erhalten gegen Vorlage des Ausweises jeweils den ermäßigten Eintrittspreis.;Friedrichshain-Kreuzberg;Kultur, Theater, Tanz;Cultural Activities & Free Time Activities
856;tak Theater Aufbau Kreuzberg;ermäßigter Eintritt;http://www.tak-berlin.de;bis Ende 2019;Berlinpass-Inhaber*innen erhalten gegen Vorlage des Ausweises jeweils den ermäßigten Eintrittspreis.;Friedrichshain-Kreuzberg;Kultur, Theater, Tanz;Sport & Health
157;Tanzschule ChaCha, Walzer & Co in Clärchens Ballhaus;ermäßigte Gebühren;www.ballhaus.de/de/aktuelle-tanzkurse.html;keine;Zehnerkarte 70 Euro;Mitte;Tanz, Bildung, Kultur;Sport & Health
